"BTC-USD.Open","BTC-USD.High","BTC-USD.Low","BTC-USD.Close","BTC-USD.Volume","BTC-USD.Adjusted"
1134.14001464844,1135.08996582031,1113.63000488281,1124.78002929688,414784000,1124.78002929688
1125.81005859375,1188.36999511719,1125.81005859375,1182.68005371094,511222016,1182.68005371094
1178.93994140625,1186.57995605469,1163.39001464844,1176.90002441406,317022016,1176.90002441406
1172.65002441406,1184.97998046875,1162.57995605469,1175.94995117188,209312000,1175.94995117188
1176.56994628906,1197.2099609375,1171.85998535156,1187.86999511719,242343008,1187.86999511719
1187.30004882812,1190.33996582031,1179.0400390625,1187.13000488281,215883008,1187.13000488281
1187.4599609375,1208.06994628906,1187.4599609375,1205.01000976562,216182000,1205.01000976562
1204.81005859375,1207.14001464844,1196.76000976562,1200.36999511719,288702016,1200.36999511719
1201.02001953125,1205.89001464844,1156.43994140625,1169.28002929688,351968992,1169.28002929688
1170.32995605469,1190.80004882812,1159.7900390625,1167.5400390625,254827008,1167.5400390625
1167.30004882812,1188,1164.9599609375,1172.52001953125,203559008,1172.52001953125
1172.60998535156,1187.21997070312,1172.60998535156,1182.93994140625,183231008,1182.93994140625
1183.25,1194.90002441406,1172.65002441406,1193.91003417969,253206000,1193.91003417969
1193.77001953125,1217.56994628906,1193.77001953125,1211.67004394531,270524000,1211.67004394531
1212.13000488281,1215.51000976562,1205.07995605469,1210.2900390625,288060992,1210.2900390625
1211.07995605469,1240.7900390625,1208.41003417969,1229.07995605469,315108000,1229.07995605469
1229.42004394531,1235.93994140625,1215.56005859375,1222.05004882812,272167008,1222.05004882812
1222.7099609375,1235.56005859375,1208.46997070312,1231.7099609375,249320000,1231.7099609375
1231.92004394531,1232.19995117188,1203.93994140625,1207.2099609375,258951008,1207.2099609375
1209.63000488281,1250.93994140625,1209.63000488281,1250.15002441406,235806000,1250.15002441406
1250.44995117188,1267.57995605469,1249.96997070312,1265.48999023438,242556000,1265.48999023438
1265.98999023438,1294.82995605469,1265.93005371094,1281.07995605469,329631008,1281.07995605469
1281.88000488281,1319.69995117188,1281.30004882812,1317.72998046875,449196992,1317.72998046875
1317.73999023438,1331.28002929688,1292.36999511719,1316.47998046875,527488992,1316.47998046875
1317.83996582031,1327.19995117188,1315.2099609375,1321.7900390625,422705984,1321.7900390625
1321.86999511719,1347.91003417969,1314.92004394531,1347.89001464844,413115008,1347.89001464844
1348.30004882812,1434.31994628906,1348.30004882812,1421.59997558594,713624000,1421.59997558594
1421.03002929688,1473.90002441406,1415.68994140625,1452.81994628906,477337984,1452.81994628906
1453.78002929688,1492.77001953125,1447.48999023438,1490.08996582031,583795968,1490.08996582031
1490.71997070312,1608.91003417969,1490.71997070312,1537.67004394531,933548992,1537.67004394531
1540.86999511719,1618.03002929688,1530.31005859375,1555.44995117188,946035968,1555.44995117188
1556.81005859375,1578.80004882812,1542.5,1578.80004882812,582529984,1578.80004882812
1579.46997070312,1596.71997070312,1559.76000976562,1596.7099609375,1080029952,1596.7099609375
1596.92004394531,1723.34997558594,1596.92004394531,1723.34997558594,1340320000,1723.34997558594
1723.89001464844,1833.48999023438,1716.30004882812,1755.35998535156,1167920000,1755.35998535156
1756.52001953125,1788.43994140625,1719.09997558594,1787.13000488281,915723008,1787.13000488281
1780.36999511719,1873.93005371094,1755.34997558594,1848.56994628906,799489984,1848.56994628906
1845.76000976562,1856.15002441406,1694.01000976562,1724.23999023438,740984000,1724.23999023438
1723.11999511719,1812.98999023438,1651.07995605469,1804.91003417969,579635008,1804.91003417969
1800.85998535156,1831.42004394531,1776.61999511719,1808.91003417969,437196000,1808.91003417969
1808.43994140625,1812.80004882812,1708.5400390625,1738.43005371094,731529024,1738.43005371094
1741.69995117188,1785.93994140625,1686.5400390625,1734.44995117188,959044992,1734.44995117188
1726.72998046875,1864.05004882812,1661.91003417969,1839.08996582031,1064729984,1839.08996582031
1818.69995117188,1904.47998046875,1807.11999511719,1888.65002441406,894321024,1888.65002441406
1897.36999511719,2004.52001953125,1890.25,1987.7099609375,1157289984,1987.7099609375
1984.23999023438,2084.72998046875,1974.92004394531,2084.72998046875,961336000,2084.72998046875
2067.03002929688,2119.080078125,2037.5,2041.19995117188,1147859968,2041.19995117188
2043.18994140625,2303.89990234375,2017.86999511719,2173.39990234375,1942220032,2173.39990234375
2191.56005859375,2320.82006835938,2178.5,2320.419921875,1378749952,2320.419921875
2321.3701171875,2523.71997070312,2321.3701171875,2443.63989257812,1725379968,2443.63989257812
2446.23999023438,2763.7099609375,2285.30004882812,2304.97998046875,2406700032,2304.97998046875
2320.88989257812,2573.7900390625,2071.98999023438,2202.419921875,1763480064,2202.419921875
2196.27001953125,2260.19995117188,1855.82995605469,2038.86999511719,1700480000,2038.86999511719
2054.080078125,2267.34008789062,2054.080078125,2155.80004882812,1147139968,2155.80004882812
2159.42993164062,2307.05004882812,2107.169921875,2255.61010742188,994625024,2255.61010742188
2255.36010742188,2301.9599609375,2124.57006835938,2175.46997070312,1443970048,2175.46997070312
2187.18994140625,2311.080078125,2145.57006835938,2286.40991210938,1544829952,2286.40991210938
2288.330078125,2448.38989257812,2288.330078125,2407.8798828125,1653180032,2407.8798828125
2404.03002929688,2488.55004882812,2373.32006835938,2488.55004882812,1317030016,2488.55004882812
2493.71997070312,2581.90991210938,2423.57006835938,2515.35009765625,1514950016,2515.35009765625
2547.7900390625,2585.88989257812,2452.5400390625,2511.81005859375,1355120000,2511.81005859375
2512.39990234375,2686.81005859375,2510.21997070312,2686.81005859375,1369309952,2686.81005859375
2690.84008789062,2999.90991210938,2690.84008789062,2863.19995117188,2089609984,2863.19995117188
2869.3798828125,2869.3798828125,2700.56005859375,2732.15991210938,1517709952,2732.15991210938
2720.48999023438,2815.30004882812,2670.94995117188,2805.6201171875,1281170048,2805.6201171875
2807.43994140625,2901.7099609375,2795.6201171875,2823.81005859375,1348950016,2823.81005859375
2828.13989257812,2950.98999023438,2746.55004882812,2947.7099609375,2018889984,2947.7099609375
2942.40991210938,2996.60009765625,2840.53002929688,2958.11010742188,1752400000,2958.11010742188
2953.21997070312,2997.26000976562,2518.56005859375,2659.6298828125,2569530112,2659.6298828125
2680.90991210938,2789.0400390625,2650.3798828125,2717.02001953125,1781200000,2717.02001953125
2716.8798828125,2786.830078125,2412.93994140625,2506.3701171875,1696560000,2506.3701171875
2499.580078125,2534.7099609375,2212.9599609375,2464.580078125,2026259968,2464.580078125
2469.57006835938,2539.919921875,2385.14990234375,2518.56005859375,1195190016,2518.56005859375
2514.01000976562,2685.18994140625,2484.9599609375,2655.8798828125,1534509952,2655.8798828125
2655.35009765625,2662.10009765625,2516.330078125,2548.2900390625,1178659968,2548.2900390625
2549.03002929688,2662.85009765625,2549.03002929688,2589.60009765625,1446840064,2589.60009765625
2591.26000976562,2763.44995117188,2589.82006835938,2721.7900390625,1854189952,2721.7900390625
2709.42993164062,2772.01000976562,2660.39990234375,2689.10009765625,1626579968,2689.10009765625
2691.03002929688,2723.73999023438,2642.36010742188,2705.40991210938,1097939968,2705.40991210938
2707.34008789062,2765.169921875,2706.3701171875,2744.90991210938,961318976,2744.90991210938
2738.52001953125,2757.93994140625,2583.18994140625,2608.71997070312,982750016,2608.71997070312
2607.25,2682.26000976562,2552.1201171875,2589.40991210938,1161100032,2589.40991210938
2590.57006835938,2615.25,2376.2900390625,2478.44995117188,1663280000,2478.44995117188
2478.44995117188,2552.44995117188,2332.98999023438,2552.44995117188,1489789952,2552.44995117188
2553.03002929688,2603.97998046875,2484.419921875,2574.7900390625,1183869952,2574.7900390625
2567.56005859375,2588.830078125,2510.47998046875,2539.32006835938,949979008,2539.32006835938
2539.23999023438,2559.25,2478.42993164062,2480.84008789062,860273024,2480.84008789062
2492.60009765625,2515.27001953125,2419.22998046875,2434.55004882812,779913984,2434.55004882812
2436.39990234375,2514.28002929688,2394.84008789062,2506.46997070312,803747008,2506.46997070312
2498.56005859375,2595,2480.46997070312,2564.06005859375,964112000,2564.06005859375
2561,2631.59008789062,2559.35009765625,2601.63989257812,985516032,2601.63989257812
2602.8701171875,2622.64990234375,2538.55004882812,2601.98999023438,941566016,2601.98999023438
2608.10009765625,2616.71997070312,2581.68994140625,2608.56005859375,761956992,2608.56005859375
2608.59008789062,2916.13989257812,2498.8701171875,2518.65991210938,917411968,2518.65991210938
2520.27001953125,2571.34008789062,2492.31005859375,2571.34008789062,733329984,2571.34008789062
2572.61010742188,2635.48999023438,2517.59008789062,2518.43994140625,527856000,2518.43994140625
2525.25,2537.15991210938,2321.1298828125,2372.56005859375,1111200000,2372.56005859375
2385.88989257812,2413.46997070312,2296.81005859375,2337.7900390625,1329760000,2337.7900390625
2332.77001953125,2423.7099609375,2275.13989257812,2398.84008789062,1117410048,2398.84008789062
2402.69995117188,2425.21997070312,2340.830078125,2357.89990234375,835769984,2357.89990234375
2360.59008789062,2363.25,2183.21997070312,2233.34008789062,882502976,2233.34008789062
2230.1201171875,2231.13989257812,1990.41003417969,1998.85998535156,993608000,1998.85998535156
1991.97998046875,2058.77001953125,1843.03002929688,1929.81994628906,1182870016,1929.81994628906
1932.61999511719,2230.48999023438,1932.61999511719,2228.40991210938,1201760000,2228.40991210938
2233.52001953125,2387.61010742188,2164.77001953125,2318.8798828125,1512450048,2318.8798828125
2323.080078125,2397.169921875,2260.22998046875,2273.42993164062,1245100032,2273.42993164062
2269.88989257812,2900.69995117188,2269.88989257812,2817.60009765625,2249260032,2817.60009765625
2838.40991210938,2838.40991210938,2621.85009765625,2667.76000976562,1489449984,2667.76000976562
2668.6298828125,2862.419921875,2657.7099609375,2810.1201171875,1177129984,2810.1201171875
2808.10009765625,2832.17993164062,2653.93994140625,2730.39990234375,1072840000,2730.39990234375
2732.69995117188,2777.26000976562,2699.18994140625,2754.86010742188,866473984,2754.86010742188
2757.5,2768.080078125,2480.9599609375,2576.47998046875,1460089984,2576.47998046875
2577.77001953125,2610.76000976562,2450.80004882812,2529.44995117188,937404032,2529.44995117188
2538.7099609375,2693.32006835938,2529.34008789062,2671.78002929688,789104000,2671.78002929688
2679.72998046875,2897.44995117188,2679.72998046875,2809.01000976562,1380099968,2809.01000976562
2807.02001953125,2808.76000976562,2692.80004882812,2726.44995117188,803745984,2726.44995117188
2724.38989257812,2758.53002929688,2644.85009765625,2757.17993164062,705942976,2757.17993164062
2763.23999023438,2889.6201171875,2720.61010742188,2875.34008789062,860574976,2875.34008789062
2871.30004882812,2921.35009765625,2685.61010742188,2718.26000976562,1324669952,2718.26000976562
2727.1298828125,2762.53002929688,2668.59008789062,2710.669921875,1094950016,2710.669921875
2709.56005859375,2813.31005859375,2685.13989257812,2804.72998046875,804796992,2804.72998046875
2806.92993164062,2899.330078125,2743.71997070312,2895.88989257812,1002120000,2895.88989257812
2897.6298828125,3290.01000976562,2874.830078125,3252.90991210938,1945699968,3252.90991210938
3257.61010742188,3293.2900390625,3155.60009765625,3213.93994140625,1105030016,3213.93994140625
3212.78002929688,3397.67993164062,3180.88989257812,3378.93994140625,1482279936,3378.93994140625
3370.21997070312,3484.85009765625,3345.830078125,3419.93994140625,1752760064,3419.93994140625
3420.39990234375,3422.76000976562,3247.669921875,3342.46997070312,1468960000,3342.46997070312
3341.84008789062,3453.44995117188,3319.46997070312,3381.28002929688,1515110016,3381.28002929688
3373.82006835938,3679.71997070312,3372.1201171875,3650.6201171875,2021190016,3650.6201171875
3650.6298828125,3949.919921875,3613.69995117188,3884.7099609375,2219589888,3884.7099609375
3880.0400390625,4208.39013671875,3857.80004882812,4073.26000976562,3159089920,4073.26000976562
4066.10009765625,4325.1298828125,3989.15991210938,4325.1298828125,2463089920,4325.1298828125
4326.990234375,4455.97021484375,3906.17993164062,4181.93017578125,3258050048,4181.93017578125
4200.33984375,4381.22998046875,3994.419921875,4376.6298828125,2272039936,4376.6298828125
4384.43994140625,4484.7001953125,4243.7099609375,4331.68994140625,2553359872,4331.68994140625
4324.33984375,4370.1298828125,4015.39990234375,4160.6201171875,2941710080,4160.6201171875
4137.75,4243.259765625,3970.55004882812,4193.7001953125,2975820032,4193.7001953125
4189.31005859375,4196.2900390625,4069.8798828125,4087.65991210938,2109769984,4087.65991210938
4090.47998046875,4109.14013671875,3988.60009765625,4001.73999023438,2800890112,4001.73999023438
3998.35009765625,4128.759765625,3674.580078125,4100.52001953125,3764239872,4100.52001953125
4089.01000976562,4255.77978515625,4078.40991210938,4151.52001953125,2369819904,4151.52001953125
4137.60009765625,4376.39013671875,4130.259765625,4334.68017578125,2037750016,4334.68017578125
4332.81982421875,4455.7001953125,4307.35009765625,4371.60009765625,1727970048,4371.60009765625
4372.06005859375,4379.27978515625,4269.52001953125,4352.39990234375,1511609984,4352.39990234375
4345.10009765625,4416.58984375,4317.2900390625,4382.8798828125,1537459968,4382.8798828125
4384.4501953125,4403.93017578125,4224.64013671875,4382.66015625,1959330048,4382.66015625
4389.2099609375,4625.68017578125,4352.1298828125,4579.02001953125,2486080000,4579.02001953125
4570.35986328125,4626.52001953125,4471.41015625,4565.2998046875,1937849984,4565.2998046875
4555.58984375,4736.0498046875,4549.39990234375,4703.39013671875,1944930048,4703.39013671875
4701.759765625,4892.009765625,4678.52978515625,4892.009765625,2599079936,4892.009765625
4901.419921875,4975.0400390625,4469.240234375,4578.77001953125,2722139904,4578.77001953125
4585.27001953125,4714.080078125,4417.58984375,4582.9599609375,1933190016,4582.9599609375
4591.6298828125,4591.6298828125,4108.39990234375,4236.31005859375,2987330048,4236.31005859375
4228.2900390625,4427.83984375,3998.11010742188,4376.52978515625,2697969920,4376.52978515625
4376.58984375,4617.25,4376.58984375,4597.1201171875,2172100096,4597.1201171875
4589.14013671875,4655.0400390625,4491.330078125,4599.8798828125,1844620032,4599.8798828125
4605.16015625,4661,4075.17993164062,4228.75,2700890112,4228.75
4229.81005859375,4308.81982421875,4114.10986328125,4226.06005859375,1386230016,4226.06005859375
4229.33984375,4245.43994140625,3951.0400390625,4122.93994140625,1679090048,4122.93994140625
4122.47021484375,4261.669921875,4099.39990234375,4161.27001953125,1557330048,4161.27001953125
4168.8798828125,4344.64990234375,4085.21997070312,4130.81005859375,1864530048,4130.81005859375
4131.97998046875,4131.97998046875,3789.919921875,3882.59008789062,2219409920,3882.59008789062
3875.3701171875,3920.60009765625,3153.86010742188,3154.94995117188,2716310016,3154.94995117188
3166.30004882812,3733.44995117188,2946.6201171875,3637.52001953125,4148069888,3637.52001953125
3637.75,3808.84008789062,3487.7900390625,3625.0400390625,1818400000,3625.0400390625
3606.28002929688,3664.81005859375,3445.63989257812,3582.8798828125,1239149952,3582.8798828125
3591.09008789062,4079.22998046875,3591.09008789062,4065.19995117188,1943209984,4065.19995117188
4073.7900390625,4094.07006835938,3868.8701171875,3924.96997070312,1563980032,3924.96997070312
3916.36010742188,4031.38989257812,3857.72998046875,3905.94995117188,1213830016,3905.94995117188
3901.46997070312,3916.419921875,3613.6298828125,3631.0400390625,1411480064,3631.0400390625
3628.02001953125,3758.27001953125,3553.53002929688,3630.69995117188,1194829952,3630.69995117188
3629.919921875,3819.2099609375,3594.580078125,3792.39990234375,928113984,3792.39990234375
3796.14990234375,3796.14990234375,3666.89990234375,3682.84008789062,768014976,3682.84008789062
3681.580078125,3950.25,3681.580078125,3926.07006835938,1374210048,3926.07006835938
3928.40991210938,3969.88989257812,3869.89990234375,3892.35009765625,1043740032,3892.35009765625
3892.93994140625,4210.0498046875,3884.82006835938,4200.669921875,1686880000,4200.669921875
4197.1298828125,4279.31005859375,4109.7001953125,4174.72998046875,1712320000,4174.72998046875
4171.6201171875,4214.6298828125,4039.2900390625,4163.06982421875,1367049984,4163.06982421875
4166.10986328125,4358.43017578125,4160.85986328125,4338.7099609375,1207449984,4338.7099609375
4341.0498046875,4403.740234375,4269.81005859375,4403.740234375,1208210048,4403.740234375
4395.81005859375,4470.22998046875,4377.4599609375,4409.31982421875,1431730048,4409.31982421875
4408.4599609375,4432.47021484375,4258.89013671875,4317.47998046875,1288019968,4317.47998046875
4319.3701171875,4352.31005859375,4210.419921875,4229.35986328125,1116770048,4229.35986328125
4229.8798828125,4362.64013671875,4164.0498046875,4328.41015625,1161769984,4328.41015625
4324.4599609375,4413.27001953125,4320.52978515625,4370.81005859375,1069939968,4370.81005859375
4369.35009765625,4443.8798828125,4321.0498046875,4426.89013671875,906928000,4426.89013671875
4429.669921875,4624.14013671875,4405.64013671875,4610.47998046875,1313869952,4610.47998046875
4614.52001953125,4878.7099609375,4564.25,4772.02001953125,1968739968,4772.02001953125
4776.2099609375,4922.169921875,4765.10009765625,4781.990234375,1597139968,4781.990234375
4789.25,4873.72998046875,4751.6298828125,4826.47998046875,1222279936,4826.47998046875
4829.580078125,5446.91015625,4822,5446.91015625,2791610112,5446.91015625
5464.16015625,5840.2998046875,5436.85009765625,5647.2099609375,3615480064,5647.2099609375
5643.52978515625,5837.7001953125,5591.64013671875,5831.7900390625,1669030016,5831.7900390625
5835.9599609375,5852.47998046875,5478.60986328125,5678.18994140625,1976039936,5678.18994140625
5687.56982421875,5776.22998046875,5544.2099609375,5725.58984375,2008070016,5725.58984375
5741.580078125,5800.35009765625,5472.72021484375,5605.509765625,1821570048,5605.509765625
5603.81982421875,5603.81982421875,5151.43994140625,5590.68994140625,2399269888,5590.68994140625
5583.740234375,5744.35009765625,5531.06005859375,5708.52001953125,1780540032,5708.52001953125
5708.10986328125,6060.10986328125,5627.22998046875,6011.4501953125,2354429952,6011.4501953125
5996.7900390625,6194.8798828125,5965.06982421875,6031.60009765625,2207099904,6031.60009765625
6036.66015625,6076.259765625,5792.33984375,6008.419921875,2034630016,6008.419921875
6006,6075.58984375,5732.47021484375,5930.31982421875,2401840128,5930.31982421875
5935.52001953125,5935.52001953125,5504.18017578125,5526.64013671875,2735699968,5526.64013671875
5524.60009765625,5754.330078125,5397.8798828125,5750.7998046875,1966989952,5750.7998046875
5747.9501953125,5976.7998046875,5721.22021484375,5904.830078125,1905040000,5904.830078125
5899.740234375,5988.39013671875,5728.81982421875,5780.89990234375,1710130048,5780.89990234375
5787.81982421875,5876.72021484375,5689.18994140625,5753.08984375,1403920000,5753.08984375
5754.43994140625,6255.7099609375,5724.580078125,6153.85009765625,2859040000,6153.85009765625
6114.85009765625,6214.990234375,6040.85009765625,6130.52978515625,1772150016,6130.52978515625
6132.02001953125,6470.43017578125,6103.330078125,6468.39990234375,2311379968,6468.39990234375
6440.97021484375,6767.31005859375,6377.8798828125,6767.31005859375,2870320128,6767.31005859375
6777.77001953125,7367.330078125,6758.72021484375,7078.5,4653770240,7078.5
7087.52978515625,7461.2900390625,7002.93994140625,7207.759765625,3369860096,7207.759765625
7164.47998046875,7492.85986328125,7031.27978515625,7379.9501953125,2483800064,7379.9501953125
7404.52001953125,7617.47998046875,7333.18994140625,7407.41015625,2380410112,7407.41015625
7403.22021484375,7445.77001953125,7007.31005859375,7022.759765625,3111899904,7022.759765625
7023.10009765625,7253.31982421875,7023.10009765625,7144.3798828125,2326340096,7144.3798828125
7141.3798828125,7776.419921875,7114.02001953125,7459.68994140625,4602200064,7459.68994140625
7446.830078125,7446.830078125,7101.52001953125,7143.580078125,3226249984,7143.580078125
7173.72998046875,7312,6436.8701171875,6618.14013671875,5208249856,6618.14013671875
6618.60986328125,6873.14990234375,6204.22021484375,6357.60009765625,4908680192,6357.60009765625
6295.4501953125,6625.0498046875,5519.009765625,5950.06982421875,8957349888,5950.06982421875
5938.25,6811.18994140625,5844.2900390625,6559.490234375,6263249920,6559.490234375
6561.47998046875,6764.97998046875,6461.75,6635.75,3197110016,6635.75
6634.759765625,7342.25,6634.759765625,7315.5400390625,4200880128,7315.5400390625
7323.240234375,7967.3798828125,7176.580078125,7871.68994140625,5123809792,7871.68994140625
7853.56982421875,8004.58984375,7561.08984375,7708.990234375,4651670016,7708.990234375
7697.2099609375,7884.990234375,7463.43994140625,7790.14990234375,3667190016,7790.14990234375
7766.02978515625,8101.91015625,7694.10009765625,8036.490234375,3149319936,8036.490234375
8039.06982421875,8336.8603515625,7949.35986328125,8200.6396484375,3488450048,8200.6396484375
8205.740234375,8348.66015625,7762.7099609375,8071.259765625,4277609984,8071.259765625
8077.9501953125,8302.259765625,8075.47021484375,8253.5498046875,3633530112,8253.5498046875
8232.3798828125,8267.400390625,8038.77001953125,8038.77001953125,4225179904,8038.77001953125
8074.02001953125,8374.16015625,7940.93017578125,8253.6904296875,5058610176,8253.6904296875
8241.7099609375,8790.919921875,8191.14990234375,8790.919921875,4342060032,8790.919921875
8789.0400390625,9522.9296875,8775.58984375,9330.5498046875,5475579904,9330.5498046875
9352.7197265625,9818.349609375,9352.7197265625,9818.349609375,5653320192,9818.349609375
9823.4296875,10125.7001953125,9736.2998046875,10058.7998046875,6348819968,10058.7998046875
10077.400390625,11517.400390625,9601.0302734375,9888.6103515625,11568799744,9888.6103515625
9906.7900390625,10801,9202.0498046875,10233.599609375,8310689792,10233.599609375
10198.599609375,11046.7001953125,9694.650390625,10975.599609375,6783119872,10975.599609375
10978.2998046875,11320.2001953125,10905.099609375,11074.599609375,5138500096,11074.599609375
11082.7001953125,11858.7001953125,10862,11323.2001953125,6608309760,11323.2001953125
11315.400390625,11657.2001953125,11081.7998046875,11657.2001953125,6132409856,11657.2001953125
11685.7001953125,12032,11604.599609375,11916.7001953125,6895260160,11916.7001953125
11923.400390625,14369.099609375,11923.400390625,14291.5,12656300032,14291.5
14266.099609375,17899.69921875,14057.2998046875,17899.69921875,17950699520,17899.69921875
17802.900390625,18353.400390625,14336.900390625,16569.400390625,21135998976,16569.400390625
16523.30078125,16783,13674.900390625,15178.2001953125,13911300096,15178.2001953125
15168.400390625,15850.599609375,13226.599609375,15455.400390625,13433299968,15455.400390625
15427.400390625,17513.900390625,15404.7998046875,16936.80078125,12153900032,16936.80078125
16919.80078125,17781.80078125,16571.599609375,17415.400390625,14603799552,17415.400390625
17500,17653.099609375,16039.7001953125,16408.19921875,12976900096,16408.19921875
16384.599609375,17085.80078125,16185.900390625,16564,13777399808,16564
16601.30078125,18154.099609375,16601.30078125,17706.900390625,14309999616,17706.900390625
17760.30078125,19716.69921875,17515.30078125,19497.400390625,12740599808,19497.400390625
19475.80078125,20089,18974.099609375,19140.80078125,13314599936,19140.80078125
19106.400390625,19371,18355.900390625,19114.19921875,14839499776,19114.19921875
19118.30078125,19177.80078125,17275.400390625,17776.69921875,16894499840,17776.69921875
17760.30078125,17934.69921875,16077.7001953125,16624.599609375,22149699584,16624.599609375
16642.400390625,17567.69921875,15342.7001953125,15802.900390625,16516599808,15802.900390625
15898,15943.400390625,11833,13831.7998046875,22197999616,13831.7998046875
13948.7001953125,15603.2001953125,13828.7998046875,14699.2001953125,13086000128,14699.2001953125
14608.2001953125,14626,12747.7001953125,13925.7998046875,11572299776,13925.7998046875
13995.900390625,14593,13448.900390625,14026.599609375,10664699904,14026.599609375
14036.599609375,16461.19921875,14028.900390625,16099.7998046875,13454300160,16099.7998046875
16163.5,16930.900390625,15114.2998046875,15838.5,12487600128,15838.5
15864.099609375,15888.400390625,13937.2998046875,14606.5,12336499712,14606.5
14695.7998046875,15279,14307,14656.2001953125,13025500160,14656.2001953125
14681.900390625,14681.900390625,12350.099609375,12952.2001953125,14452599808,12952.2001953125
12897.7001953125,14377.400390625,12755.599609375,14156.400390625,12136299520,14156.400390625
14112.2001953125,14112.2001953125,13154.7001953125,13657.2001953125,10291200000,13657.2001953125
13625,15444.599609375,13163.599609375,14982.099609375,16846600192,14982.099609375
14978.2001953125,15572.7998046875,14844.5,15201,16871900160,15201
15270.7001953125,15739.7001953125,14522.2001953125,15599.2001953125,21783199744,15599.2001953125
15477.2001953125,17705.19921875,15202.7998046875,17429.5,23840899072,17429.5
17462.099609375,17712.400390625,16764.599609375,17527,18314600448,17527
17527.30078125,17579.599609375,16087.7001953125,16477.599609375,15866000384,16477.599609375
16476.19921875,16537.900390625,14208.2001953125,15170.099609375,18413899776,15170.099609375
15123.7001953125,15497.5,14424,14595.400390625,16659999744,14595.400390625
14588.5,14973.2998046875,13691.2001953125,14973.2998046875,18500800512,14973.2998046875
14968.2001953125,15018.7998046875,13105.900390625,13405.7998046875,16534099968,13405.7998046875
13453.900390625,14229.900390625,13158.099609375,13980.599609375,12065699840,13980.599609375
13952.400390625,14659.5,13952.400390625,14360.2001953125,12763599872,14360.2001953125
14370.7998046875,14511.7998046875,13268,13772,11084099584,13772
13767.2998046875,14445.5,13641.7001953125,13819.7998046875,12750799872,13819.7998046875
13836.099609375,13843.099609375,10194.900390625,11490.5,18853799936,11490.5
11431.099609375,11678,9402.2900390625,11188.599609375,18830600192,11188.599609375
11198.7998046875,12107.2998046875,10942.5,11474.900390625,15020399616,11474.900390625
11429.7998046875,11992.7998046875,11172.099609375,11607.400390625,10740400128,11607.400390625
11656.2001953125,13103,11656.2001953125,12899.2001953125,11801700352,12899.2001953125
12889.2001953125,12895.900390625,11288.2001953125,11600.099609375,9935179776,11600.099609375
11633.099609375,11966.400390625,10240.2001953125,10931.400390625,10537400320,10931.400390625
10944.5,11377.599609375,10129.7001953125,10868.400390625,9660609536,10868.400390625
10903.400390625,11501.400390625,10639.7998046875,11359.400390625,9940989952,11359.400390625
11421.7001953125,11785.7001953125,11057.400390625,11259.400390625,8873169920,11259.400390625
11256,11656.7001953125,10470.2998046875,11171.400390625,9746199552,11171.400390625
11174.900390625,11614.900390625,10989.2001953125,11440.7001953125,7583269888,11440.7001953125
11475.2998046875,12040.2998046875,11475.2998046875,11786.2998046875,8350360064,11786.2998046875
11755.5,11875.599609375,11179.2001953125,11296.400390625,7107359744,11296.400390625
11306.7998046875,11307.2001953125,10036.2001953125,10106.2998046875,8637859840,10106.2998046875
10108.2001953125,10381.599609375,9777.419921875,10221.099609375,8041160192,10221.099609375
10237.2998046875,10288.7998046875,8812.2802734375,9170.5400390625,9959400448,9170.5400390625
9142.2802734375,9142.2802734375,7796.490234375,8830.75,12726899712,8830.75
8852.1201171875,9430.75,8251.6298828125,9174.91015625,7263790080,9174.91015625
9175.7001953125,9334.8701171875,8031.22021484375,8277.009765625,7073549824,8277.009765625
8270.5400390625,8364.83984375,6756.68017578125,6955.27001953125,9285289984,6955.27001953125
7051.75,7850.7001953125,6048.259765625,7754,13999800320,7754
7755.490234375,8509.1103515625,7236.7900390625,7621.2998046875,9169280000,7621.2998046875
7637.85986328125,8558.76953125,7637.85986328125,8265.58984375,9346750464,8265.58984375
8271.83984375,8736.98046875,7884.7099609375,8736.98046875,6784820224,8736.98046875
8720.080078125,9122.5498046875,8295.4697265625,8621.900390625,7780960256,8621.900390625
8616.1298828125,8616.1298828125,7931.10009765625,8129.97021484375,6122189824,8129.97021484375
8141.43017578125,8985.919921875,8141.43017578125,8926.5703125,6256439808,8926.5703125
8926.7197265625,8958.4697265625,8455.41015625,8598.3095703125,5696719872,8598.3095703125
8599.919921875,9518.5400390625,8599.919921875,9494.6298828125,7909819904,9494.6298828125
9488.3203125,10234.7998046875,9395.580078125,10166.400390625,9062540288,10166.400390625
10135.7001953125,10324.099609375,9824.8203125,10233.900390625,7296159744,10233.900390625
10207.5,11139.5,10149.400390625,11112.7001953125,8660880384,11112.7001953125
11123.400390625,11349.7998046875,10326,10551.7998046875,8744009728,10551.7998046875
10552.599609375,11273.7998046875,10513.2001953125,11225.2998046875,7652089856,11225.2998046875
11231.7998046875,11958.5,11231.7998046875,11403.7001953125,9926540288,11403.7001953125
11372.2001953125,11418.5,10479.099609375,10690.400390625,9405339648,10690.400390625
10660.400390625,11039.099609375,9939.08984375,10005,8040079872,10005
9937.0703125,10487.2998046875,9734.5595703125,10301.099609375,7739500032,10301.099609375
10287.7001953125,10597.2001953125,9546.9697265625,9813.0703125,6917929984,9813.0703125
